habitate_score,difficulty_score,suitability_score,repo_id,file_changes,additions,deletions,net_change,test_additions,non_test_additions,is_merge,has_dependency_changes,test_coverage_score,is_behavior_preserving_refactor,commit_month,commit_dow,multi_file,cross_directory,many_directories,has_core_files,large_single_file,multiple_high_additions,directory_count,test_file_count,non_test_file_count,single_file_200plus,multi_file_300plus,has_test_changes,status
41,10.0,55.0,30,6,308,1,307,228,80,0,0,0.74,0,12,3,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
28,10.0,25.0,30,3,168,146,22,7,161,0,0,0.04,0,12,1,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
0,10.0,40.0,30,2,48,1,47,44,4,0,0,0.92,0,12,0,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
13,20.0,40.0,30,2,758,437,321,647,111,0,0,0.85,0,12,6,0,0,0,0,0,0,1,0,0,0,0,1,paid_out
44,10.0,55.0,30,6,584,14,570,464,120,0,0,0.79,0,12,5,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
0,10.0,40.0,30,2,38,2,36,27,11,0,0,0.71,0,12,4,0,0,0,0,0,0,1,0,0,0,0,1,paid_out
20,20.0,40.0,30,4,312,54,258,196,116,0,0,0.63,0,12,4,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
57,10.0,55.0,30,14,476,162,314,297,179,0,0,0.62,0,12,4,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
10,10.0,40.0,30,2,32,34,-2,20,12,0,0,0.63,0,12,4,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
20,20.0,40.0,30,4,312,54,258,196,116,0,0,0.63,0,12,4,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
0,10.0,40.0,30,2,38,2,36,27,11,0,0,0.71,0,12,4,0,0,0,0,0,0,1,0,0,0,0,1,paid_out
0,10.0,25.0,30,2,4,2,2,0,4,0,0,0.0,0,12,4,0,0,0,0,0,0,1,0,0,0,0,0,paid_out
0,10.0,25.0,30,1,4,2,2,0,4,0,0,0.0,0,12,4,0,0,0,0,0,0,1,0,0,0,0,0,too_easy
19,10.0,40.0,30,4,134,50,84,86,48,0,0,0.64,0,12,4,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
16,10.0,40.0,30,4,109,2,107,80,29,0,0,0.73,0,12,3,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
17,10.0,40.0,30,2,109,8,101,78,31,0,0,0.72,0,12,3,0,0,0,0,0,0,1,0,0,0,0,1,paid_out
10,20.0,40.0,30,2,280,7,273,264,16,0,0,0.94,0,12,3,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
65,35.0,55.0,30,16,421,147,274,261,160,0,0,0.62,0,12,3,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
12,10.0,40.0,30,2,9,18,-9,5,4,0,0,0.56,0,12,3,0,0,0,0,0,0,1,0,0,0,0,1,paid_out
21,10.0,40.0,30,6,374,25,349,262,112,0,0,0.7,0,12,3,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
111,25.0,60.0,30,21,957,0,957,364,593,0,0,0.38,0,12,3,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
0,0.0,25.0,30,1,1,1,0,0,1,0,0,0.0,0,12,3,0,0,0,0,0,0,1,0,0,0,0,0,paid_out
13,10.0,40.0,30,2,189,19,170,161,28,0,0,0.85,0,12,2,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
67,10.0,65.0,30,14,708,94,614,399,309,0,0,0.56,0,12,1,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
52,10.0,65.0,30,7,888,1,887,682,206,0,0,0.77,0,12,1,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
15,10.0,40.0,30,4,116,8,108,91,25,0,0,0.78,0,12,1,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
44,10.0,55.0,30,10,232,48,184,152,80,0,0,0.66,0,12,1,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
28,10.0,25.0,30,5,185,159,26,58,127,0,0,0.31,0,12,0,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
94,25.0,75.0,30,21,1274,0,1274,731,543,0,0,0.57,0,12,0,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
41,10.0,55.0,30,6,88,7,81,65,23,0,0,0.74,0,12,0,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
0,20.0,40.0,30,3,256,2,254,253,3,0,0,0.99,0,12,0,0,0,0,0,0,0,1,0,0,0,0,1,paid_out
20,20.0,40.0,30,2,167,29,138,105,62,0,0,0.63,0,11,4,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
46,10.0,55.0,30,7,101,13,88,59,42,0,0,0.58,0,11,3,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
16,10.0,40.0,30,6,190,3,187,143,47,0,0,0.75,0,11,3,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
16,10.0,40.0,30,2,200,1,199,152,48,0,0,0.76,0,11,3,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
0,20.0,40.0,30,4,40,4,36,32,8,0,0,0.8,0,11,3,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
55,10.0,65.0,30,7,1061,38,1023,716,345,0,0,0.67,0,11,2,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
13,10.0,40.0,30,3,281,2,279,236,45,0,0,0.84,0,11,2,0,0,0,0,0,0,1,0,0,0,0,1,paid_out
0,0.0,25.0,30,1,1,1,0,0,1,0,0,0.0,0,11,2,0,0,0,0,0,0,1,0,0,0,0,0,too_easy
28,10.0,25.0,30,2,66,90,-24,1,65,0,0,0.02,0,11,1,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
15,10.0,40.0,30,2,128,16,112,102,26,0,0,0.8,0,11,1,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
18,10.0,40.0,30,2,67,1,66,45,22,0,0,0.67,0,11,1,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
91,10.0,60.0,30,9,1331,3,1328,572,759,0,0,0.43,0,11,1,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
21,20.0,40.0,30,5,136,28,108,79,57,0,0,0.58,0,11,1,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
14,10.0,40.0,30,2,272,8,264,226,46,0,0,0.83,0,11,0,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
26,10.0,50.0,30,3,1545,224,1321,1245,300,0,0,0.81,0,11,0,0,0,0,0,0,0,1,0,0,0,0,1,paid_out
26,10.0,40.0,30,5,379,0,379,208,171,0,0,0.55,0,11,0,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
20,10.0,40.0,30,4,173,4,169,104,69,0,0,0.6,0,11,6,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
48,10.0,55.0,30,6,314,1,313,206,108,0,0,0.66,0,11,6,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
52,10.0,65.0,30,7,1395,2,1393,1091,304,0,0,0.78,0,11,6,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
21,10.0,40.0,30,2,194,5,189,114,80,0,0,0.59,0,11,6,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
17,10.0,40.0,30,4,192,4,188,135,57,0,0,0.7,0,11,5,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
0,10.0,40.0,30,2,92,9,83,89,3,0,0,0.97,0,11,5,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
55,10.0,40.0,30,6,195,7,188,81,114,0,0,0.42,0,11,4,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
18,10.0,40.0,30,4,139,5,134,96,43,0,0,0.69,0,11,3,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
63,20.0,40.0,30,7,158,82,76,59,99,0,0,0.37,0,11,3,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
44,10.0,55.0,30,6,285,5,280,188,97,0,0,0.66,0,11,2,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
0,20.0,40.0,30,4,60,22,38,48,12,0,0,0.8,0,11,2,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
23,10.0,40.0,30,2,407,0,407,271,136,0,0,0.67,0,11,2,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
46,20.0,55.0,30,7,719,40,679,622,97,0,0,0.87,0,11,1,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
53,10.0,40.0,30,5,101,84,17,4,97,0,0,0.04,0,11,1,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
10,10.0,40.0,30,6,1489,7,1482,1414,75,0,0,0.95,0,11,4,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
34,20.0,65.0,30,7,608,408,200,390,218,0,0,0.64,0,11,4,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
47,20.0,55.0,30,6,201,34,167,110,91,0,0,0.55,0,11,2,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
0,10.0,40.0,30,7,1029,0,1029,1029,0,0,0,1.0,0,11,2,1,0,0,0,0,0,0,0,0,0,0,1,too_easy
20,0.0,25.0,30,3,28,5,23,0,28,0,0,0.0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,paid_out
18,10.0,40.0,30,6,200,14,186,139,61,0,0,0.7,0,10,4,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
20,10.0,40.0,30,3,204,12,192,126,78,0,0,0.62,0,10,2,0,0,0,0,0,0,1,0,0,0,0,1,paid_out
21,10.0,40.0,30,4,155,2,153,89,66,0,0,0.57,0,10,1,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
0,10.0,40.0,30,3,17,16,1,13,4,0,0,0.76,0,10,0,0,0,0,0,0,0,1,0,0,0,0,1,paid_out
23,10.0,40.0,30,3,126,20,106,64,62,0,0,0.51,0,10,6,0,0,0,0,0,0,1,0,0,0,0,1,paid_out
17,10.0,40.0,30,3,107,3,104,75,32,0,0,0.7,0,10,5,0,0,0,0,0,0,1,0,0,0,0,1,paid_out
46,10.0,55.0,30,5,212,20,192,126,86,0,0,0.59,0,10,5,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
21,10.0,40.0,30,3,109,7,102,63,46,0,0,0.58,0,10,4,0,0,0,0,0,0,1,0,0,0,0,1,paid_out
13,0.0,5.0,30,6,141,114,27,30,111,0,0,0.21,1,10,1,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
50,10.0,65.0,30,7,506,41,465,292,214,0,0,0.58,0,10,6,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
26,20.0,25.0,30,3,230,50,180,95,135,0,0,0.41,0,10,6,0,0,0,0,0,0,1,0,0,0,0,1,paid_out
4,10.0,40.0,30,2,173,73,100,142,31,0,0,0.82,0,10,6,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
55,10.0,65.0,30,6,995,2,993,696,299,0,0,0.7,0,10,6,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
35,0.0,15.0,30,9,360,230,130,108,252,0,0,0.3,1,10,6,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
21,10.0,40.0,30,2,461,5,456,337,124,0,0,0.73,0,10,5,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
23,10.0,40.0,30,2,126,10,116,63,63,0,0,0.5,0,10,5,0,0,0,0,0,0,1,0,0,0,0,1,paid_out
16,10.0,40.0,30,2,149,8,141,114,35,0,0,0.77,0,10,5,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
16,10.0,40.0,30,6,240,3,237,182,58,0,0,0.76,0,10,4,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
18,10.0,40.0,30,4,213,1,212,149,64,0,0,0.7,0,10,4,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
47,10.0,55.0,30,6,585,49,536,398,187,0,0,0.68,0,10,1,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
19,10.0,40.0,30,3,231,3,228,150,81,0,0,0.65,0,10,1,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
17,20.0,40.0,30,2,117,16,101,85,32,0,0,0.73,0,10,1,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
44,10.0,55.0,30,9,116,24,92,75,41,0,0,0.65,0,10,1,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
24,10.0,25.0,30,2,164,17,147,77,87,0,0,0.47,0,10,0,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
64,10.0,65.0,30,12,827,64,763,551,276,0,0,0.67,0,10,0,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
8,10.0,25.0,30,3,3,3,0,1,2,0,0,0.33,0,10,6,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
0,10.0,40.0,30,2,105,8,97,96,9,0,0,0.91,0,10,4,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
63,10.0,65.0,30,13,809,12,797,540,269,0,0,0.67,0,9,1,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
20,10.0,40.0,30,2,57,5,52,36,21,0,0,0.63,0,9,1,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
0,0.0,30.0,30,6,736,876,-140,393,343,0,0,0.53,1,9,6,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
53,10.0,40.0,30,7,15,21,-6,3,12,0,0,0.2,0,9,4,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
30,20.0,65.0,30,10,966,756,210,741,225,0,0,0.77,0,9,3,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
16,10.0,40.0,30,2,290,5,285,214,76,0,0,0.74,0,9,4,0,0,0,0,0,0,1,0,0,0,0,1,paid_out
24,10.0,40.0,30,3,395,27,368,248,147,0,0,0.63,0,9,2,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
23,10.0,40.0,30,2,247,25,222,124,123,0,0,0.5,0,9,1,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
15,10.0,40.0,30,2,229,6,223,182,47,0,0,0.79,0,9,0,0,0,0,0,0,0,1,0,0,0,0,1,paid_out
51,10.0,65.0,30,6,1310,1,1309,1073,237,0,0,0.82,0,9,0,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
34,20.0,55.0,30,8,258,203,55,170,88,0,0,0.66,0,8,0,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
100,30.0,75.0,30,58,7070,0,7070,5534,1536,0,0,0.78,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,paid_out
20,10.0,40.0,30,4,166,2,164,102,64,0,0,0.61,0,7,0,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
74,10.0,65.0,30,15,1333,141,1192,778,555,0,0,0.58,0,6,0,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
7,20.0,40.0,30,2,201,33,168,141,60,0,0,0.7,0,6,3,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
16,10.0,40.0,30,5,1361,20,1341,1187,174,0,0,0.87,0,6,2,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
49,20.0,65.0,30,10,734,167,567,463,271,0,0,0.63,0,6,1,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
94,25.0,75.0,30,25,1572,0,1572,931,641,0,0,0.59,0,6,0,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
23,20.0,40.0,30,3,89,18,71,46,43,0,0,0.52,0,5,4,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
18,10.0,40.0,30,5,250,0,250,167,83,0,0,0.67,0,5,0,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
0,20.0,40.0,31,28,579,434,145,574,5,0,0,0.99,0,12,3,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
51,35.0,40.0,31,19,51,120,-69,0,51,0,0,0.0,0,12,2,1,1,0,1,0,0,3,0,0,0,0,0,too_easy
10,20.0,25.0,31,2,92,47,45,0,92,0,0,0.0,0,12,0,0,0,0,1,0,0,1,0,0,0,0,0,too_easy
67,10.0,40.0,31,6,255,13,242,92,163,0,0,0.36,0,11,4,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
38,10.0,25.0,31,4,147,28,119,54,93,0,0,0.37,0,11,0,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
67,10.0,40.0,31,8,251,16,235,82,169,0,0,0.33,0,10,0,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
57,20.0,55.0,31,18,402,15,387,252,150,0,0,0.63,0,10,5,1,0,0,1,0,0,2,0,0,0,0,1,too_easy
61,10.0,40.0,31,8,258,14,244,123,135,0,0,0.48,0,10,3,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
58,10.0,35.0,31,5,1005,193,812,363,642,0,0,0.36,0,10,3,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
13,10.0,40.0,31,2,221,0,221,187,34,0,0,0.85,0,10,3,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
25,10.0,40.0,31,5,318,6,312,182,136,0,0,0.57,0,10,1,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
18,10.0,40.0,31,2,656,0,656,534,122,0,0,0.81,0,10,0,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
67,10.0,40.0,31,5,237,65,172,61,176,0,0,0.26,0,10,0,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
69,35.0,40.0,31,11,47,86,-39,2,45,0,0,0.04,0,10,3,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
14,10.0,40.0,31,9,211,20,191,173,38,0,0,0.82,0,10,3,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
4,20.0,40.0,31,29,93,103,-10,76,17,0,0,0.82,0,10,3,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
42,20.0,35.0,31,9,304,177,127,62,242,0,0,0.2,0,10,0,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
82,15.0,45.0,31,9,1794,0,1794,675,1119,0,0,0.38,0,10,3,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
0,10.0,40.0,31,23,2078,10,2068,2078,0,0,0,1.0,0,10,2,1,0,0,0,0,0,0,0,0,0,0,1,too_easy
38,20.0,25.0,31,2,23,13,10,5,18,0,0,0.22,0,10,4,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
21,20.0,40.0,31,2,75,34,41,44,31,0,0,0.59,0,10,3,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
33,20.0,55.0,31,8,253,79,174,175,78,0,0,0.69,0,9,0,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
67,20.0,40.0,31,10,225,47,178,70,155,0,0,0.31,0,9,3,1,0,0,1,0,0,2,0,0,0,0,1,paid_out
38,10.0,25.0,31,9,44,15,29,14,30,0,0,0.32,0,9,2,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
48,10.0,55.0,31,7,376,6,370,244,132,0,0,0.65,0,9,0,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
28,30.0,25.0,31,4,28,32,-4,3,25,0,0,0.11,0,9,4,1,0,0,1,0,0,2,0,0,0,0,1,paid_out
1,10.0,40.0,31,5,137,25,112,124,13,0,0,0.91,0,9,3,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
32,10.0,50.0,31,5,585,17,568,355,230,0,0,0.61,0,9,0,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
51,35.0,55.0,31,16,1760,7,1753,1664,96,0,0,0.95,0,9,0,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
21,20.0,40.0,31,7,192,61,131,114,78,0,0,0.59,0,8,3,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
6,20.0,40.0,31,4,195,26,169,145,50,0,0,0.74,0,8,1,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
13,10.0,40.0,31,6,164,4,160,137,27,0,0,0.84,0,8,4,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
0,10.0,40.0,31,38,606,10287,-9681,606,0,0,0,1.0,0,8,2,1,0,0,0,0,0,0,0,0,0,0,1,paid_out
41,20.0,55.0,31,7,379,70,309,263,116,0,0,0.69,0,8,2,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
91,30.0,60.0,31,5,2600,0,2600,1423,1177,0,0,0.55,0,8,1,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
38,10.0,25.0,31,3,126,0,126,38,88,0,0,0.3,0,8,3,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
33,20.0,55.0,31,71,1037,1125,-88,985,52,0,0,0.95,0,8,3,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
69,25.0,40.0,31,24,18,17,1,5,13,0,0,0.28,0,7,3,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
2,20.0,40.0,31,6,141,18,123,126,15,0,0,0.89,0,7,3,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
51,15.0,40.0,31,15,0,16386,-16386,0,0,0,0,0.0,0,7,0,1,0,0,0,0,0,1,0,0,0,0,0,too_easy
56,40.0,0.0,31,109,68,20680,-20612,9,59,0,1,0.13,0,7,4,0,0,0,0,0,0,1,0,0,0,0,1,paid_out
0,20.0,40.0,31,65,209,72,137,198,11,0,0,0.95,0,7,3,0,0,0,1,0,0,2,0,0,0,0,1,paid_out
15,20.0,55.0,31,41,282,280,2,269,13,0,0,0.95,0,7,3,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
36,20.0,55.0,31,47,381,348,33,353,28,0,0,0.93,0,7,3,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
61,20.0,65.0,31,98,1087,856,231,816,271,0,0,0.75,0,7,3,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
82,15.0,45.0,31,3,1424,0,1424,181,1243,0,0,0.13,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,paid_out
28,20.0,25.0,31,4,344,9,335,165,179,0,0,0.48,0,6,0,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
42,30.0,65.0,31,121,1305,553,752,1094,211,0,0,0.84,0,6,2,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
0,30.0,40.0,31,8,167,190,-23,156,11,0,0,0.93,0,5,2,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
24,20.0,25.0,31,3,109,143,-34,53,56,0,0,0.49,0,5,2,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
63,20.0,40.0,31,5,67,67,0,20,47,0,0,0.3,0,5,0,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
70,10.0,35.0,31,3,734,0,734,122,612,0,0,0.17,0,5,4,0,0,0,0,0,0,1,0,0,0,0,1,paid_out
63,25.0,40.0,31,24,17,5083,-5066,0,17,0,0,0.0,0,4,2,1,0,0,0,0,0,1,0,0,0,0,0,paid_out
62,25.0,50.0,31,2,881,0,881,550,331,0,0,0.62,0,4,0,0,0,0,0,1,0,1,0,0,0,0,1,paid_out
10,0.0,25.0,31,1,0,103,-103,0,0,0,0,0.0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,too_easy
0,20.0,40.0,31,4,91,214,-123,81,10,0,0,0.89,0,12,1,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
50,10.0,35.0,31,4,562,27,535,110,452,0,0,0.2,0,12,0,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
0,30.0,40.0,31,4,903,11,892,895,8,0,0,0.99,0,12,0,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
11,30.0,40.0,31,3,404,460,-56,375,29,0,0,0.93,0,12,0,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
17,30.0,40.0,31,15,99,118,-19,72,27,0,0,0.73,0,11,2,1,0,0,1,0,0,2,0,0,0,0,1,paid_out
22,10.0,40.0,31,8,424,9,415,290,134,0,0,0.68,0,11,4,1,0,0,0,0,0,2,0,0,0,0,1,paid_out
80,35.0,45.0,31,2,402,1,401,137,265,0,0,0.34,0,11,1,0,0,0,1,1,0,1,0,0,0,0,1,paid_out
29,20.0,25.0,31,4,289,1,288,132,157,0,0,0.46,0,11,1,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
33,20.0,50.0,31,4,590,0,590,338,252,0,0,0.57,0,11,1,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
56,20.0,55.0,31,11,220,55,165,115,105,0,0,0.52,0,10,3,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
38,20.0,25.0,31,7,71,44,27,28,43,0,0,0.39,0,10,1,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
0,30.0,40.0,31,3,91,13,78,84,7,0,0,0.92,0,10,2,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
0,20.0,40.0,31,2,57,7,50,50,7,0,0,0.88,0,10,2,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
10,20.0,40.0,31,9,284,533,-249,266,18,0,0,0.94,0,10,1,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
9,20.0,40.0,31,20,1153,1289,-136,1116,37,0,0,0.97,0,10,1,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
0,20.0,40.0,31,9,129,90,39,121,8,0,0,0.94,0,10,1,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
17,10.0,40.0,31,3,113,43,70,80,33,0,0,0.71,0,9,1,0,0,0,0,0,0,1,0,0,0,0,1,too_easy
0,10.0,40.0,31,33,1,1,0,1,0,0,0,1.0,0,8,3,1,0,0,0,0,0,0,0,0,0,0,1,too_easy
1,20.0,40.0,31,3,33,70,-37,19,14,0,0,0.58,0,8,3,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
15,10.0,40.0,31,4,213,0,213,167,46,0,0,0.78,0,8,3,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
14,20.0,40.0,31,4,153,12,141,126,27,0,0,0.82,0,7,4,1,0,0,0,0,0,2,0,0,0,0,1,too_easy
55,25.0,50.0,31,2,624,76,548,369,255,0,0,0.59,0,6,2,0,0,0,0,1,0,1,0,0,0,0,1,paid_out
19,20.0,40.0,31,4,88,1,87,57,31,0,0,0.65,0,6,0,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
12,20.0,40.0,31,2,156,48,108,84,72,0,0,0.54,0,5,3,0,0,0,0,0,0,1,0,0,0,0,1,paid_out
0,20.0,40.0,31,8,289,269,20,281,8,0,0,0.97,0,5,1,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
18,20.0,25.0,31,2,15,5,10,0,15,0,0,0.0,0,4,1,0,0,0,1,0,0,1,0,0,0,0,1,too_easy
38,20.0,25.0,31,4,44,9,35,0,44,0,0,0.0,0,4,0,1,0,0,1,0,0,2,0,0,0,0,1,paid_out
38,20.0,25.0,31,3,24,2,22,0,24,0,0,0.0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,1,paid_out
0,20.0,40.0,31,6,1320,251,1069,1312,8,0,0,0.99,0,4,5,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
46,20.0,55.0,31,8,373,92,281,273,100,0,0,0.73,0,4,5,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
37,30.0,55.0,31,6,512,86,426,449,63,0,0,0.88,0,4,1,1,0,0,1,0,0,1,0,0,0,0,1,paid_out
9,20.0,40.0,31,12,2476,1531,945,2429,47,0,0,0.98,0,4,2,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
42,10.0,25.0,31,4,228,32,196,64,164,0,0,0.28,0,1,3,1,0,0,0,0,0,1,0,0,0,0,1,too_easy
57,20.0,35.0,31,4,1312,0,1312,607,705,0,0,0.46,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,too_easy
70,10.0,35.0,31,9,1070,0,1070,359,711,0,0,0.34,0,12,3,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
70,10.0,35.0,31,5,813,0,813,170,643,0,0,0.21,0,12,3,1,0,0,0,0,0,1,0,0,0,0,1,paid_out
